chain_id,store_id,price
7290058108879,1,34.9
7290058108879,3,34.9
7290058108879,5,34.9
7290058108879,6,34.9
7290058108879,8,34.9
7290058108879,13,34.9
7290058108879,14,34.9
7290058108879,15,34.9
7290058108879,16,29.9
7290058108879,17,34.9
7290526500006,4,29.90
7290526500006,7,29.90
7290526500006,11,29.90
7290526500006,13,29.90
7290803800003,5,24.90
7290803800003,12,24.90
7290803800003,20,24.90
7290803800003,22,24.90
7290803800003,23,24.90
7290803800003,24,24.90
7290803800003,30,24.90
7290803800003,32,24.90
7290803800003,34,24.90
7290803800003,37,24.90
7290803800003,38,24.90
7290873255550,2,32.90
7290873255550,3,32.90
7290873255550,7,32.90
7290873255550,14,32.90
7290873255550,15,32.90
7290873255550,18,32.90
7290873255550,22,32.90
7290873255550,24,32.90
7290873255550,52,32.90
7290873255550,57,34.90
7290873255550,79,34.90
7290873255550,80,34.90
7290873255550,84,34.90
7290873255550,514,32.90
