chain_id,store_id,price
7290055700007,37,12.90
7290055700007,221,13.90
7290055700007,1430,13.90
7290055700007,2960,13.90
7290055700007,4120,13.90
7290055700014,9,11.50
7290058108879,8,15.9
7290058108879,13,15.9
7290058108879,14,15.9
7290058197699,44,12.9
7290058197699,130,12.9
7290058197699,137,12.9
7290058197699,142,12.9
7290058197699,150,12.9
7290058197699,151,12.9
7290058197699,401,12.9
7290058197699,450,12.9
7290058197699,650,12.9
7290058197699,702,12.9
7290058197699,751,12.9
7290058197699,754,12.9
7290058197699,804,12.9
7290058197699,905,12.9
7290058197699,910,12.9
7290058197699,911,12.9
7290058197699,912,12.9
7290700100008,2,12.90
7290700100008,5,12.90
7290785400000,23,13.90
