code,internal_code,name,manufacturer_name,manufacture_country,manufacturer_item_description,unit_qty,quantity,unit_of_measure,weighted,qty_in_package,price,unit_of_measure_price,allow_discount,status,item_id
40084107,false,ביצת שוקולד הפתעה קינדר,פרדי קונדטוריה אס פי,IT,ביצת הפתעה,גרמים,20.00,100 גרם,false,1,5.30,26.50,true,1,
42124351,false,סוכ.מינטס ט.מנטה קלאסי18,ריגלי,PL,סוכריות מינטס,גרמים,18.00,100 גרם,false,0,3.00,16.67,true,1,
42155034,false,מסטיק פירות מעטפה 27 גרם,ריגלי,FR,מסטיק אורביט,גרמים,27.00,100 גרם,false,0,5.80,21.48,true,1,
42174479,false,אורביט מעטפה תות 27 גרם,ריגלי צרפת,FR,אורביט מעטפה,גרמים,27.00,100 גרם,false,1,5.80,21.48,true,1,
42247388,false,מסטיק אורביט בבלמינט14יח,ריגלי,PL,אורביט בליסטר,גרמים,14.00,100 גרם,false,0,3.10,22.14,true,1,
42306757,false,אורביט בליסטר תפוח 14גרם,ריגלי,PL,אורביט בליסטר,גרמים,14.00,100 גרם,false,1,3.10,22.14,true,1,
42306788,false,מסטיק בטעם אוכמניות ומנטה איירווייבס 35 גרם,ריגלי,GB,מסטיק איירווייבז,גרמים,35.00,100 גרם,false,1,5.70,16.29,true,1,
46024817,false,נקסט אוריגינלPP חפיס,פיליפ מוריס,,נקסט יח',יחידה,1.00,יחידה,false,0,29.50,29.50,false,1,
54051140,false,מעדן סויה טעם וניל אלפרו רביעיה * 125 ג',הנסיך- מפעל לייצור ט,BE,מעדן סויה 4יח',גרמים,500.00,100 גרם,false,0,14.90,2.98,true,1,
72917329,false,חטיף אגוזי 45 גר,STRAUSS-ISRAEL,IL,חטיף אגוזי,גרמים,45.00,100 גרם,false,0,3.90,8.67,true,1,
72917367,false,טעמי חטיף במילוי קרם נוגט וקרמל,"שטראוס גרופ בע""מ",IL,חטיף טעמי,גרמים,40.00,100 גרם,false,0,3.90,9.75,true,1,
72917589,false,מקופלת חלב 25 גרם,"שטראוס גרופ בע""מ",IL,מקופלת חלב,גרמים,25.00,100 גרם,false,0,3.90,15.60,true,1,
72917893,false,וופל פסק זמן חלב 45 גרם,STRAUSS-ISRAEL,IL,פסק זמן חלב,גרמים,45.00,100 גרם,false,0,4.90,10.89,true,1,
72918388,false,חטיף טויסט 28 גרם,"שטראוס גרופ בע""מ",IL,חטיף טוויסט,גרמים,28.00,100 גרם,false,0,3.90,13.93,true,1,
72940761,false,"מילקי מעדן שוקולד עם קצפת שטראוס 133 מ""ל",מיוצר עי קונדיטוריית,IL,מילקי טעם שוקולד,מיליליטרים,170.00,"100 מ""ל",false,0,2.80,1.65,true,1,
72941041,false,מעדן מילקי מיני בטעם שוקולד עם קצפת,"שטראוס גרופ בע""\מ",IL,מיני מילקי,מיליליטרים,90.00,"100 מ""ל",false,0,2.00,2.22,true,1,
72961544,false,"באדי יוגורט בטעם תות שדה 3% תנובה 125 מ""ל",מחלבת אלון תבור,IL,מעדן באדי תות 3%,גרמים,125.00,100 גרם,false,0,2.90,2.32,true,1,
72963104,false,חמאה מפוסטרת תנובה 1,תנובה,IL,חמאה,גרמים,100.00,100 גרם,false,0,3.80,3.80,true,1,
72963753,false,שמנת אורגינל של פעם 27% שומן 200 ג' תנובה,תנובה מרכז שיתופי לש,IL,שמנת חמוצה תנובה,גרמים,200.00,100 גרם,false,0,3.90,1.95,true,1,
72982457,false,מילקי קל טעם שוקולד170מל,"שטראוס גרופ בע""\מ",IL,מילקי קל שוקולד,מיליליטרים,170.00,"100 מ""ל",false,0,3.90,2.29,true,1,
72983416,false,ל.מ. בלו ארוך בוקס חפ,פיליפ מוריס,,ל.מ בלו חפ.,יחידה,1.00,יחידה,false,0,33.50,33.50,false,1,
72983997,false,קופסה גולף גולד ארוך בוקס,דובק,,גולף גולד,יחידה,1.00,יחידה,false,0,29.00,29.00,false,1,
72984000,false,גולף סילבר 100 פ.ע חפיסה,דובק,,גולף סילבר,יחידה,1.00,יחידה,false,0,29.00,29.00,false,1,
72991374,false,סיגריות טיים רד חפיס,דובק,IL,טיים RED יחידה,יחידה,1.00,יחידה,false,0,28.00,28.00,false,1,
72991404,false,סיגריות אירופה חפיסה,דובק,IL,אירופה יחידה,יחידה,1.00,יחידה,false,0,28.00,28.00,false,1,
72991428,false,קופסה ברודווי ארוך,דובק,IL,ברודווי 100 יח,יחידה,1.00,יחידה,false,0,28.00,28.00,false,1,
72991466,false,קופסה גולף גולד ארוך,דובק,IL,גולף GOLD 100,יחידה,1.00,יחידה,false,0,29.00,29.00,false,1,
72992357,false,חטיף פסק זמן ביג ביי,STRAUSS-ISRAEL,IL,פסק זמן BIG,גרמים,52.00,100 גרם,false,0,4.90,9.42,true,1,
72993637,false,מעדן חלב בטעם שוקולד 125 ג' דני,"שטראוס גרופ בע""\מ",IL,דני שוקולד 1.5%,גרמים,125.00,100 גרם,false,0,2.60,2.08,true,1,
72993767,false,חטיף פסק זמן רול חלב אגוזים,מיוצר עי קונדיטוריית,IL,פסק זמן גלילית,גרמים,40.00,100 גרם,false,0,4.90,12.25,true,1,
72994269,false,מרלבורו גולד טאצ' חפיסה,פיליפ מוריס,,מרלבורו גולד חפ.,יחידה,1.00,יחידה,false,0,32.50,32.50,false,1,
72994306,false,סיגריות רויאל אדום ח,דובק,IL,רויאל אדום חפיסה,יחידה,1.00,יחידה,false,0,22.50,22.50,false,1,
72994313,false,סיגריות רויאל כחול בודד,דובק,IL,רויאל כחול חפיסה,יחידה,1.00,יחידה,false,0,22.50,22.50,false,1,
72994610,false,סיגריות נקסט ריסס 10,פיליפ מוריס,TR,סיגריות נקסט,יחידה,1.00,יחידה,false,1,29.50,29.50,false,1,
72994634,false,סיגריות נקסט פיין אדג' ח,פיליפ מוריס,TR,סיגריות נקסט,יחידה,1.00,יחידה,false,1,26.50,26.50,false,1,
78605039,false,טיק טק דובד+פסיפלורה 16ג,פררו - אלבה,EC,סוכריות טיק טק,גרמים,16.00,100 גרם,false,0,3.30,20.63,true,1,
80042563,false,רסק עגבניות MUTTI{צהוב} 700 גרם,"איי, בי, אינבוו",IT,רסק עגבניות,גרמים,700.00,100 גרם,false,0,12.30,1.76,true,1,
