code,internal_code,name,manufacturer_name,manufacture_country,manufacturer_item_description,unit_qty,quantity,unit_of_measure,weighted,qty_in_package,price,unit_of_measure_price,allow_discount,status,item_id
-999,true,~מב~~צע ~מ~~ק~~ס~~~10000~,לפ קואופ ישראל רשת סופרמר,,,"י""ח",1,,false,1,0.01,0.01,false,1,
2,true,"עמלת החזרת צ ק 14ש""ח",שונות /שרות,,,"י""ח",1,,false,1,14,14,false,1,
8,true,משלוח פנסיונר,שונות /שרות,,,"י""ח",1,,false,1,25.90,25.90,false,1,
21,true,"עמלת החזרת צ ק 42 ש""ח",שונות /שרות,,,"י""ח",1,,false,1,42,42,false,1,
39,true,ב 39 תו קניה,שונות /שרות,,,"י""ח",1,,false,1,10,10,false,1,
52,true,צלעות בשר לא מוכשר,ב ספק בשר קפוא,,,"ק""ג",1,,true,1,36.90,36.90,false,1,
55,true,צלי כתף בשר לא מוכשר,ב ספק בשר קפוא,,,"ק""ג",10,"ק""ג",true,1,62.90,6.29,false,1,
56,true,פילה מדומה בשר לא מוכשר,ב ספק בשר קפוא,,,"ק""ג",1,,true,1,40.39,40.39,false,1,
87,true,תרומה להצלת חיים של דניאל,שונות /שרות,,,"י""ח",1,,false,1,5,5,false,1,
151,true,עוף טחון טרי {קצביה]**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,true,1,49.90,49.90,true,1,
284,true,דג בורי L טרי,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,true,1,49.90,49.90,true,1,
288,true,דג דניס S טרי,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,true,1,59.90,59.90,true,1,
302,true,דג אמנון L טרי,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,true,1,35.90,35.90,true,1,
327,true,דג ברמונדי טרי,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,true,1,49.90,49.90,false,1,
350,true,דג פילה מושט טרי כ-100גר,"ח.י. מעדני גורמה בע""מ",,,"י""ח",1,,false,1,14.90,14.90,true,1,
353,true,72גינגר תפזורת,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,,true,1,39.90,39.90,false,1,
