code,internal_code,name,manufacturer_name,manufacture_country,manufacturer_item_description,unit_qty,quantity,unit_of_measure,weighted,qty_in_package,price,unit_of_measure_price,allow_discount,status,item_id
30145436,false,מייבלין - מסקרה קולוסל באונס,,IT,מסקרה קולוסאל בא,יחידה,1.00,יחידה,false,1,45.00,45.00,true,1,
30153059,false,לוריאל - קולוריש סלים מאט 633,,FR,קולוריש סלים מאט,יחידה,1.00,יחידה,false,1,55.00,55.00,true,1,
30173385,false,קולור קווין 40יח',,IL,קולור קווין 40,יחידה,1.00,יחידה,false,1,35.00,35.00,true,1,
30173422,false,לוריאל - קונסילר אינפליבל 332,לוריאל,IL,קונסילר אינפליבל,יחידה,1.00,יחידה,false,1,67.90,67.90,true,1,
40052403,false,קיט קט 4 אצבעות שוקולד חלב,נסטלה Nestle,DE,חטיף קיט קאט,גרמים,41.00,100 גרם,false,1,4.90,11.95,true,1,
59015871,false,דאו.דאב רול און אלוורה50,"יוניליוור אנגליה, דרך קו",GB,דאודורנט דאב,מיליליטרים,50.00,"100 מ""ל",false,1,13.90,27.80,true,1,
72917367,false,טעמי חטיף במילוי קרם נוגט וקרמל,"שטראוס גרופ בע""מ",IL,חטיף טעמי,גרמים,40.00,100 גרם,false,0,4.90,12.25,true,1,
72991008,false,חטיף פסק זמן במילוי ופל מגולגל 45 גרם,"שטראוס גרופ בע""מ",IL,פסק זמן חלב,גרמים,45.00,100 גרם,false,0,5.00,11.11,true,1,
80001287,false,וופל חטיף לואקר אגוז 38 גר',ליימן מותגים,AT,חטיף גרדנה,גרמים,38.00,100 גרם,false,0,4.90,12.89,true,1,
80050124,false,סוכריות טיק טק מנטה 16 גרם,פררו - אלבה,ZA,סוכריות טיק טק,גרמים,16.00,100 גרם,false,0,3.90,24.38,true,1,
80052760,false,קינדר בואנו Kinder Bueno עם חלב ואגוזי לוז,פררו - אלבה,PL,קינדר בואנו זוג,גרמים,43.00,100 גרם,false,0,5.00,11.63,true,1,
80773429,false,מנטוס בקבוק מעוגל - מסטיק ללא סוכר בטעם תות 60 גרם,"פרפטי ואן מלה ג'\ידה,סאן",TR,מנטוס בקבוק,גרמים,60.00,100 גרם,false,1,8.90,14.83,true,1,
80773443,false,מנטוס בקבוק מעוגל - מסטיק ללא סוכר בטעם מנטה 60 גרם,"פרפטי ואן מלה ג'\ידה,סאן",TR,מסטיק מנטוס,גרמים,60.00,100 גרם,false,1,8.90,14.83,true,1,
80790990,false,מסטיק מנטוס בבקבוק מעוגל בטעם פירות -מנטה 60 ג',"פרפטי ואן מלה ג'\ידה,סאן",TR,מסטיק מנטוס,גרמים,60.00,100 גרם,false,1,8.90,14.83,true,1,
80831402,false,סוכריות מנטוס מנטה עדינה 30 יח' ללא סוכר CLEAN BREATH,פרפטי ואן מלה,NL,סוכריות מנטה,גרמים,21.00,100 גרם,false,1,6.90,32.86,true,1,
80843184,false,מנטוס מסטיק פיור פרש בטעם ענבים 60גר,פרפטי ואן מלה הולנד,TR,מסטיק מנטוס,גרמים,60.00,100 גרם,false,1,8.90,14.83,true,1,
80874652,false,קינדר קארדס 120 גרם - בודד,פררו,IT,קינדר קארדס,גרמים,26.00,100 גרם,false,1,4.30,16.54,true,1,
80896081,false,מנטוס בקבוק מעוגל - מסטיק ללא סוכר בטעם אבטיח 60 גרם,"פרפטי ואן מלה ג'\ידה,סאן",TR,מנטוס בקבוק,גרמים,60.00,100 גרם,false,1,8.90,14.83,true,1,
80913467,false,מנטוס בקבוק מעוגל - מסטיק ללא סוכר בטעם מנטה,פרפטי ואן מלה הולנד,TR,מסטיק מנטוס,גרמים,60.00,100 גרם,false,1,8.90,14.83,true,1,
80974215,false,מסטיק מנטוס פיור פרש בבקבוק ביג בטעם תות 90ג',"פרפטי ואן מלה ג'ידה,סאן",TR,מסטיק מנטוס,גרמים,90.00,100 גרם,false,1,19.90,22.11,true,1,
80979128,false,מנטוס מסטיק בקבוק מעוגל בטעם דובדבן,פרפטי ואן מלה הולנד,TR,מסטיק מנטוס,גרמים,60.00,100 גרם,false,1,8.90,14.83,true,1,
80982470,false,מסטיק מנטוס פיור פרוסט בטעם מנטה חזק 60 גר',פרפטי ואן מלה ברדה,TR,מסטיק מנטוס,גרמים,60.00,100 גרם,false,1,8.90,14.83,true,1,
80986348,false,סוכריות פיור וויט טעם מנטה 60 ג' מנטוס,"פרפטי ואן מלה ג'ידה,סאן",TR,מנטוס פיור וויט,גרמים,60.00,100 גרם,false,1,8.90,14.84,true,1,
87108538,false,סוכריות בטעם תות מנטוס 37.5 גרם,הדקלאים אגודת שיתופי,NL,מנטוס תות,גרמים,37.00,100 גרם,false,0,3.90,10.54,true,1,
87108712,false,סוכריות בטעם פירות מנטוס 4*37.5 גרם,פרפטי ואן מלה ברדה,NL,מנטוס פירות 4,גרמים,150.00,100 גרם,false,0,11.90,7.93,true,1,
87311396,false,מנטוס ריינבאוו סוכריות לעיסה בטעמי פירות,פרפטי ואן מלה ברדה,NL,מנטוס ריינבאו,גרמים,37.00,100 גרם,false,0,3.90,10.54,true,1,
87342802,false,"אקס דאודורנט רול און גולד 50 מ""ל","יוניליוור אנגליה, דרך קו",GB,דאודורנט אקס,מיליליטרים,50.00,"100 מ""ל",false,1,21.90,43.80,true,1,
96130339,true,דאו.דאב 0% אלומיניום 50מ,"יוניליוור אנגליה, דרך קו",IT,דאודורנט דאב,מיליליטרים,50.00,"100 מ""ל",false,1,13.90,27.80,true,1,
16000423534,false,חטיפי גרנולה קראנצ'י עם שיבולת שועל ושוקולד מריר נייצ'ר ואלי 5*42 גרם,ג'נרל מילס סאן אדריאן,ES,חטיף נייצ'ר ואלי,גרמים,210.00,100 גרם,false,0,15.90,7.57,true,1,
16000548503,false,חטיפי גרנולה קראנצ'י עם מייפל וסוכר חום נייצ'ר ואלי 5*42 גרם,ג'נרל מילס סאן אדריאן,ES,חטיף נייטשר ואלי,גרמים,210.00,100 גרם,false,0,15.90,7.57,true,1,
20714004569,false,קליניק תכשיר להרגעת העור לאחר גילוח,קליניק,US,תחליב לאחר גילוח,מיליליטרים,75.00,"100 מ""ל",false,0,105.00,140.00,true,1,
20714066123,false,פודרה Stay-Matte 03,קליניק,US,פודרה סטיי מט 03,יחידה,1.00,יחידה,false,0,180.00,180.00,true,1,
20714235871,false,סומק בלאשינג בלאש07,קליניק,US,סומק בלאשינג 07,יחידה,1.00,יחידה,false,0,189.00,189.00,true,1,
20714236922,false,עפרון עיניים שייפר 01,קליניק,DE,עפרון עיניים שיי,יחידה,1.00,יחידה,false,0,110.00,110.00,true,1,
20714462765,false,קליניק קליריפיינג לושן 02 200 מל,קליניק,GB,מי הסרה שלב 2,מיליליטרים,200.00,"100 מ""ל",false,0,115.00,57.50,true,1,
20714576219,false,קליניק מסכת לחות אינטנסיבית ללילה 100 מל,קליניק,BE,קל.מס.לחות ללילה,יחידה,1.00,יחידה,false,0,205.00,205.00,true,1,
20714678197,false,קליניק סמארט קרם לילה יבש,קליניק,UA,קרם לחות ללילה,מיליליטרים,50.00,"100 מ""ל",false,0,405.00,810.00,true,1,
20714678203,false,קליניק סמארט קרם לילה מעורב,קליניק,UA,SMART קרם לילה,מיליליטרים,50.00,"100 מ""ל",false,0,405.00,810.00,true,1,
20714761219,false,קרם עיניים מסדרת פפ סטארט,קליניק,BE,פפ סטארט קרם עינ,מיליליטרים,15.00,"100 מ""ל",false,0,139.00,926.67,true,1,
22200956949,false,דאודורנט ג'ל כתום לגבר ספיד סטיק 85 גרם,קולגייט-פלמוליב,US,דאודורנט,גרמים,85.00,100 גרם,false,0,17.90,21.06,true,1,
25700005698,false,זיפלוק שקיות אחסון בינוניות 24 יחידות,אס.סי.גונסון ובניו,US,שקיות אחסון,יחידה,1.00,יחידה,false,1,10.00,10.00,true,1,
36000516876,false,ממחטות נייר קלינקס לושן 3 שכבות 75 דף,חוגלה קימברלי,US,קלינקס לושן,יחידה,1.00,יחידה,false,1,13.90,13.90,true,1,
37977006780,false,סינר עם כיס זברה .,ססי,IL,סינר עם כיס זברה,יחידה,1.00,יחידה,false,1,39.90,39.90,true,1,
38000232183,false,פרינגלס ביג אורגינל 149 גרם,פרינגלס מנופקצ'ורינג קונ,US,פרינגלס אורגינל,גרמים,149.00,100 גרם,false,1,11.90,7.99,true,1,
40000512943,false,סוכריות אם אנד אמס M&M שוקולד חלב,M&M אם אנד אם,US,עדשים מ&מ'ס,גרמים,303.00,100 גרם,false,1,22.90,7.56,true,1,
40000513568,false,סוכריות אם אנד אמס M&M שוקולד חלב,M&M אם אנד אם,US,עדשים מ&מ'ס,גרמים,156.00,100 גרם,false,1,12.50,8.01,true,1,
40000514510,false,M&M אריזה קטנה's בוטנים אריזה קטנה 49 גרם,M&M אם אנד אם,US,עדשי מ&מ'ס,גרמים,49.00,100 גרם,false,1,5.00,10.20,true,1,
74451114838,false,כדור חרוזים חדש יח',ננובבה,IL,כדור חרוזים חדש,יחידה,1.00,יחידה,false,1,49.90,49.90,true,1,
79400461704,false,"אקס - שמפו גבר 2 ב-1 מנטה ורוזמרין 473 מ""ל","יוניליוור ארהב, רייפורד,",US,שמפו אקס,מיליליטרים,473.00,"100 מ""ל",false,1,21.90,4.63,true,1,
79625014112,false,מברשת אקספרט להנחת מייק,,IL,מברשת אקספרט להנ,יחידה,1.00,יחידה,false,1,45.00,45.00,true,1,
79625014136,false,מברשת פודרה קיבוע מייקאפ,,IL,מברשת פודרה לקיב,יחידה,1.00,יחידה,false,1,45.00,45.00,true,1,
79625014624,false,מארז שתי ספוגיות מייק אפ,,IL,מארז שתי ספוגיות,יחידה,1.00,יחידה,false,1,65.00,65.00,true,1,
79625915341,false,ערכת 5 מברשות לעיניים,,IL,ערכת מברשות לעינ,יחידה,1.00,יחידה,false,1,95.00,95.00,true,1,
85715169020,false,אברקרומבי אותנטיק נייט אשה אדפ 100מל,,US,אותניק נייט אדפ,מיליליטרים,100.00,"100 מ""ל",false,1,219.00,219.00,true,1,
85715169624,false,אותנטיק מומנט אשה 100מל,אינטר פרמיום,US,אברקומבי אשה אדפ,מיליליטרים,100.00,"100 מ""ל",false,1,209.00,209.00,true,1,
85715326508,false,גאס בלה ויטה אדט רוז100מ,אינטר פרמיום,FR,גאס בלה ויטה אדט,מיליליטרים,100.00,"100 מ""ל",false,1,209.00,209.00,true,1,
85715326607,false,גאס אומו אדט לגבר 100 מ''ל,,US,גאס אומו אדט לגב,מיליליטרים,100.00,"100 מ""ל",false,1,209.00,209.00,true,1,
88300605514,false,ק.ק איטרנטי א.ד.ט 100מל,קלווין קליין,FR,איטרנטי אדט לגבר,מיליליטרים,100.00,"100 מ""ל",false,0,179.00,179.00,true,1,
88300607433,false,One Ck א.ד.ט יוניסקס200מ,קלווין קליין,FR,One Ck א.ד.ט,מיליליטרים,200.00,"100 מ""ל",false,0,179.00,89.50,true,1,
90891800001,false,סופגן לגבר 14 יחידות,QUALITY FIRST,US,סופגן לגבר,יחידה,1.00,יחידה,false,1,29.90,29.90,true,1,
192333066935,false,קליניק מויסטר סרג קרם לחות 100 שעות 50 מ,General,GB,מויסטר סרג' 100,מיליליטרים,50.00,"100 מ""ל",false,1,155.00,310.00,true,1,
